date,time,merchant_raw,amount_chf,payer,category,moment
2026-05-08,19:50,KEBAB HOUSE,24.85,Ada,Dining,date_night
2026-05-09,03:53,SALT MOBILE,49.82,Noemi,Subscriptions,everyday
2026-05-09,09:17,TOPPHARM APOTHEKE BERN,41.95,Noemi,Health,everyday
2026-05-09,09:37,SBB RAILAWAY SUISSE,59.35,Ada,Travel,trip
2026-05-09,19:36,VOLG NO. 71082318,11.06,Ada,Groceries,everyday
2026-05-10,05:13,NETFLIX 6155 27.10.25,20.18,Noemi,Subscriptions,everyday
2026-05-10,19:53,AIRBNB PAYMENTS/ZÜRICH 26.03.24,161.08,Noemi,Travel,trip
2026-05-11,05:48,Serafe,111.51,Noemi,Subscriptions,everyday
2026-05-11,10:47,JUMBO,78.36,Ada,Home,everyday
2026-05-11,18:25,Migrolino 4011,10.33,Ada,Groceries,everyday
2026-05-11,19:10,COOP PRONTO ST GALLEN,22.26,Noemi,Groceries,trip
2026-05-11,19:51,ALDI SUISSE 4677 15.09.26,39.65,Ada,Groceries,everyday
2026-05-11,21:10,ZEUGHAUSKELLER //USTER FIL.647,219.18,Bruno,Dining,date_night
2026-05-12,06:52,SWISS TRAVEL,47.76,Ada,Travel,trip
2026-05-12,11:49,AMAVITA APOTHEKE,51.69,Noemi,Health,everyday
2026-05-12,12:50,LE DEZALEY,136.95,Noemi,Dining,everyday
2026-05-12,13:10,RESTAURANT LINDE STORE8966,195.81,Ada,Dining,everyday
2026-05-12,16:32,VOLG,15.21,Bruno,Groceries,everyday
2026-05-12,16:59,migrolino DIETIKON NR.3324,19.90,Noemi,Groceries,everyday
2026-05-12,18:31,starbucks USTER NR.1692 CARD*7831 SUISSE,4.08,Ada,Cafes,everyday
2026-05-12,22:15,Kaufleuten BERN KD.NR 83645129 CARD*7996,27.60,Bruno,Entertainment,everyday
2026-05-13,04:21,SUNRISE 04.07.24,57.96,Ada,Subscriptions,everyday
2026-05-13,16:28,COOP BAU HOBBY CARD*3572,24.12,Bruno,Home,everyday
2026-05-13,18:30,SUSHI ZEN,74.57,Noemi,Dining,date_night
2026-05-14,09:39,CAFE SPRUENGLI DIETIKON,12.53,Noemi,Cafes,date_night
2026-05-14,15:02,BOOKING.COM,253.91,Noemi,Travel,trip
2026-05-14,17:02,JELMOLI SCHLIEREN 24.05.25 NO. 66617774 CARD*9420,146.33,Bruno,Gifts,gift
2026-05-14,18:40,DENNER Wallisellen,45.80,Bruno,Groceries,everyday
2026-05-14,19:59,sushi zen,45.37,Ada,Dining,date_night
2026-05-14,20:50,PIZZERIA DA MICHELE Zürich 19.01.24 TID 35494688,45.52,Ada,Dining,date_night
2026-05-14,21:25,HALLENSTADION WINTERTHUR CARD*4416,107.44,Ada,Entertainment,date_night
2026-05-15,10:13,STARBUCKS 22.11.24 CARD*4765,5.23,Bruno,Cafes,trip
2026-05-15,16:04,TOPPHARM APOTHEKE,96.46,Bruno,Health,everyday
2026-05-15,16:52,KINO RIFFRAFF Luzern KD.NR 39862951,22.82,Bruno,Entertainment,everyday
2026-05-15,17:10,MIGROS MM ZUERICH HB,20.66,Ada,Groceries,everyday
2026-05-16,10:14,SWISS INTERNATIONAL AIR LINES FIL.7224 REF 26334772,234.38,Noemi,Travel,trip
2026-05-16,12:56,ORELL FUESSLI,61.28,Ada,Gifts,gift
2026-05-16,14:30,BLUME 3000,46.87,Bruno,Gifts,gift
2026-05-16,20:17,Brasserie Lipp Zuerich,111.36,Bruno,Dining,date_night
2026-05-16,21:01,ZOO ZUERICH ZÜRICH FIL.3779 19.12.26,105.26,Ada,Entertainment,date_night
2026-05-16,21:05,PATHE SPREITENBACH FIL.8179,11.36,Noemi,Entertainment,everyday
2026-05-17,18:41,PARKHAUS HOHE PROMENADE //Basel FIL.7727,32.35,Ada,Transport,everyday
2026-05-18,11:00,ALDI SUISSE 8444,34.01,Bruno,Groceries,everyday
2026-05-18,11:04,ORELL FUESSLI 16.05.25,15.92,Noemi,Gifts,gift
2026-05-18,11:13,COOP BAU HOBBY ZUERICH WIEDIKON STORE8431,116.54,Noemi,Home,everyday
2026-05-18,19:22,alnatura zuerich/THALWIL,22.57,Noemi,Groceries,everyday
2026-05-18,19:54,Metzgerei Angst 557,17.37,Noemi,Groceries,everyday
2026-05-18,21:26,KINO ARENA,24.57,Noemi,Entertainment,everyday
2026-05-19,09:50,COFFEE STOP,5.27,Bruno,Cafes,everyday
2026-05-19,19:01,VBZ TICKET ZUERICH OERLIKON,10.55,Bruno,Transport,everyday
2026-05-20,10:18,migros,20.23,Noemi,Groceries,everyday
2026-05-20,13:22,KEBAB HOUSE ZUERICH WIEDIKON 149 CARD*1150,5.83,Noemi,Dining,everyday
2026-05-20,14:31,Manor ZUERICH NR.646,64.63,Noemi,Gifts,date_night
2026-05-20,15:18,COOP ZUERICH OERLIKON,64.41,Bruno,Groceries,everyday
2026-05-20,16:43,MIGROS CARD*1855,33.33,Ada,Groceries,everyday
2026-05-20,21:26,Kaufleuten/THALWIL,23.42,Noemi,Entertainment,everyday
2026-05-21,13:41,COOP NO. 49786373,29.28,Noemi,Groceries,everyday
2026-05-21,15:02,GESCHENKIDEE CH //ZUERICH OERLIKON NR.4312 CARD*2289,53.01,Ada,Gifts,gift
2026-05-21,16:49,COOP PRONTO //WALLISELLEN CARD*6022 CH,16.22,Ada,Groceries,everyday
2026-05-22,06:42,MOBILITY //ZH 18.05.26 TRX 75827006,52.51,Noemi,Transport,everyday
2026-05-22,08:58,LIDL SCHWEIZ,33.64,Bruno,Groceries,everyday
2026-05-22,10:54,SPAR EXPRESS,7.52,Noemi,Groceries,everyday
2026-05-22,14:33,STARBUCKS,7.16,Ada,Cafes,everyday
2026-05-22,18:22,MANOR THALWIL TID 38445272,79.71,Bruno,Gifts,everyday
2026-05-22,20:17,RESTAURANT BLAUE ENTE ZUERICH WIEDIKON 13.10.26,220.19,Ada,Dining,everyday
2026-05-23,11:58,MIGROS MM ZUERICH HB/WALLISELLEN,9.11,Noemi,Groceries,gift
2026-05-23,13:49,BLUMENGALERIE SEEFELD CH,49.60,Ada,Gifts,trip
2026-05-23,16:44,COOP PRONTO //SCHLIEREN,8.21,Bruno,Groceries,everyday
2026-05-23,18:43,Coop Pronto FIL.9852,9.45,Noemi,Groceries,everyday
2026-05-24,13:33,NOOCH ASIAN KITCHEN BASEL FIL.4670,38.08,Bruno,Dining,everyday
2026-05-24,15:07,SWISS INTERNATIONAL AIR LINES,491.71,Ada,Travel,trip
2026-05-24,16:19,HOTEL ADLER 2691 TID 79530412,184.49,Noemi,Travel,trip
2026-05-24,16:50,Pathe Spreitenbach,28.61,Noemi,Entertainment,everyday
2026-05-25,08:25,SWISS INTERNATIONAL AIR LINES DIETIKON STORE583,223.00,Ada,Travel,trip
2026-05-25,09:46,VICAFE KLOTEN,6.10,Ada,Cafes,everyday
2026-05-25,14:44,MEDBASE Wallisellen,75.43,Noemi,Health,everyday
2026-05-25,15:44,Globus,152.95,Noemi,Gifts,everyday
2026-05-25,17:42,Ikea Dietlikon/ZUERICH WIEDIKON,134.75,Noemi,Home,everyday
2026-05-25,19:30,Hiltl,34.60,Noemi,Dining,everyday
2026-05-26,08:18,Coffee Stop ZÜRICH,4.67,Noemi,Cafes,everyday
2026-05-26,09:25,Shell Autobahn Zürich,56.16,Ada,Transport,everyday
2026-05-26,18:00,Zvv 5919 15.07.25,1.00,Ada,Transport,everyday
2026-05-26,19:44,KEBAB HOUSE ZÜRICH,14.20,Noemi,Dining,everyday
2026-05-27,06:09,SBB RAILAWAY NR.6608 25.07.26 NO. 43933070,112.57,Bruno,Travel,trip
2026-05-27,13:48,Obi Baumarkt,136.28,Bruno,Home,everyday
2026-05-27,14:13,MIGROS THALWIL,33.47,Ada,Groceries,everyday
2026-05-27,14:42,CHRIST UHREN SCHMUCK,179.56,Ada,Gifts,gift
2026-05-27,15:01,MIGROS MM ZUERICH HB 26.10.25,36.79,Noemi,Groceries,everyday
2026-05-27,16:49,Apotheke Zur Rose NR.9854,64.68,Ada,Health,everyday
2026-05-27,17:15,ORELL FUESSLI/ST GALLEN FIL.8931 13.07.25,73.35,Bruno,Gifts,gift
2026-05-28,08:30,ZVV SCHLIEREN,5.37,Bruno,Transport,everyday
2026-05-28,11:27,OPTIKER KOCH/Winterthur 9378,72.21,Noemi,Health,everyday
2026-05-28,17:50,Spar Express,34.25,Noemi,Groceries,everyday
2026-05-28,18:24,RESTAURANT SANTA LUCIA //ZH,39.20,Ada,Dining,gift
2026-05-29,06:58,Parkhaus Hohe Promenade WALLISELLEN 9426 NO. 14359236,15.07,Bruno,Transport,everyday
2026-05-29,15:28,LANDI,36.66,Ada,Home,everyday
2026-05-29,16:56,Coffee Stop //USTER 24.01.26 SCHWEIZ,5.28,Ada,Cafes,everyday
2026-05-29,17:34,migros,47.94,Bruno,Groceries,everyday
2026-05-29,22:03,OPERNHAUS ZUERICH NR.2870,89.14,Ada,Entertainment,everyday
2026-05-30,09:43,Migros/WINTERTHUR,32.85,Bruno,Groceries,everyday
2026-05-30,10:18,MOEVENPICK CAFE,8.41,Noemi,Cafes,everyday
2026-05-30,13:18,COOP BAU HOBBY,96.31,Noemi,Home,everyday
2026-05-30,14:10,MEDBASE BERN 05.04.25,79.76,Noemi,Health,everyday
2026-05-30,15:39,SWISS INTERNATIONAL AIR LINES STORE273,392.21,Noemi,Travel,everyday
2026-05-30,18:22,MARKTHALLE BASEL,14.82,Bruno,Groceries,everyday
2026-05-30,20:38,KAUFLEUTEN 11.01.25 CARD*4946 SUISSE,21.14,Ada,Entertainment,date_night
2026-06-01,04:38,SPOTIFY TID 6861886,12.93,Noemi,Subscriptions,everyday
2026-06-01,08:42,CAFE SPRUENGLI ZH,15.91,Ada,Cafes,everyday
2026-06-01,21:09,Restaurant Blaue Ente ZUERICH OERLIKON,73.79,Ada,Dining,date_night
2026-06-02,07:39,MOEVENPICK CAFE KLOTEN 21.06.26,20.45,Ada,Cafes,everyday
2026-06-02,13:37,FLIXBUS Zurich,74.01,Ada,Travel,trip
2026-06-03,11:23,FLIXBUS 27.07.25,8.30,Bruno,Travel,trip
2026-06-03,15:53,EASYJET,237.32,Bruno,Travel,trip
2026-06-03,19:54,PARKHAUS HOHE PROMENADE FIL.8019 CARD*8384,23.38,Noemi,Transport,everyday
2026-06-04,02:16,DISNEY PLUS FIL.9346,15.81,Bruno,Subscriptions,everyday
2026-06-04,03:22,nzz abo 27.10.25,38.82,Bruno,Subscriptions,everyday
2026-06-04,16:04,COOP //ZURICH,25.68,Ada,Groceries,everyday
2026-06-04,16:36,BAECKEREI FISCHER //ZH,5.28,Noemi,Groceries,everyday
2026-06-05,08:20,BOHEMIA CAFE,15.57,Ada,Cafes,everyday
2026-06-05,09:45,BOHEMIA CAFE USTER TRX 14857788,13.35,Ada,Cafes,everyday
2026-06-05,14:59,CAFE SPRUENGLI,11.21,Ada,Cafes,date_night
2026-06-05,17:17,BÄCKEREI HUG ZUERICH,5.81,Bruno,Groceries,everyday
2026-06-05,17:24,baeckerei fischer ZÜRICH KD.NR 6781268,3.03,Ada,Groceries,everyday
2026-06-05,18:16,starbucks ZUERICH WIEDIKON,7.07,Ada,Cafes,everyday
2026-06-05,19:12,SPAR EXPRESS 03.03.24,9.73,Ada,Groceries,everyday
2026-06-05,19:55,MCDONALDS //ST GALLEN,23.64,Bruno,Dining,everyday
2026-06-06,04:11,FITNESSPARK ABO 15.12.26,88.56,Noemi,Subscriptions,everyday
2026-06-06,06:31,SBB CFF FFS,19.66,Ada,Transport,everyday
2026-06-06,08:41,STARBUCKS //ST GALLEN TRX 1083971,9.65,Noemi,Cafes,everyday
2026-06-06,15:46,BOOKING.COM,169.19,Bruno,Travel,trip
2026-06-06,19:05,SBB CFF FFS 26.04.26,61.35,Bruno,Transport,everyday
2026-06-06,19:09,BRASSERIE LIPP ZUERICH,76.08,Bruno,Dining,date_night
2026-06-07,19:03,BOWLING CENTER HEUERIED BASEL,56.73,Ada,Entertainment,everyday
2026-06-07,20:43,RESTAURANT SANTA LUCIA/SCHLIEREN,121.80,Bruno,Dining,date_night
2026-06-08,04:17,SWISSCOM,79.29,Noemi,Subscriptions,everyday
2026-06-08,06:38,SBB CFF FFS,20.07,Bruno,Transport,everyday
2026-06-08,11:05,APOTHEKE ZUR ROSE DIETIKON STORE6546 SCHWEIZ,37.62,Ada,Health,everyday
2026-06-08,11:39,ZEUGHAUSKELLER/ZUERICH WIEDIKON,34.25,Noemi,Dining,trip
2026-06-08,16:25,MIGROS,37.48,Noemi,Groceries,everyday
2026-06-08,18:27,SBB CFF FFS,34.18,Ada,Transport,everyday
2026-06-08,18:30,coffee stop Thalwil 5149 02.08.25,7.68,Noemi,Cafes,everyday
2026-06-09,02:51,SALT MOBILE 7145,50.42,Ada,Subscriptions,everyday
2026-06-09,08:38,STARBUCKS/THALWIL CARD*3317,7.15,Ada,Cafes,everyday
2026-06-09,09:26,Coop Pronto,26.60,Noemi,Groceries,everyday
2026-06-09,10:17,COOP BAU HOBBY Luzern SCHWEIZ,27.68,Ada,Home,everyday
2026-06-09,13:39,MIGROS ZUERICH OERLIKON,70.73,Bruno,Groceries,everyday
2026-06-09,18:46,Manor Zürich 21.05.26,131.42,Bruno,Gifts,gift
2026-06-10,04:47,NETFLIX,19.53,Bruno,Subscriptions,everyday
2026-06-10,12:44,TOPPHARM APOTHEKE 2274 20.01.25 KD.NR 41580308,12.56,Noemi,Health,everyday
2026-06-10,13:17,MIGROS MM ZUERICH HB 27.02.25,22.50,Ada,Groceries,everyday
2026-06-10,13:40,VICAFE/BASEL 25.09.26 CARD*4825,5.01,Noemi,Cafes,everyday
2026-06-10,19:23,Spar Express CARD*7460,11.39,Noemi,Groceries,everyday
2026-06-11,03:36,Serafe 8021,110.30,Bruno,Subscriptions,everyday
2026-06-11,11:09,MEDBASE //ZUERICH OERLIKON,53.35,Bruno,Health,everyday
2026-06-11,18:00,Bohemia Cafe,14.14,Noemi,Cafes,everyday
2026-06-12,08:16,Mobility CARD*8559,20.39,Noemi,Transport,everyday
2026-06-12,11:44,COOP LUZERN,19.60,Bruno,Groceries,everyday
2026-06-12,15:34,zoo zuerich 8606,52.93,Ada,Entertainment,everyday
2026-06-12,19:20,SBB CFF FFS NR.7979,5.04,Bruno,Transport,everyday
2026-06-12,19:48,SPAR EXPRESS,11.10,Ada,Groceries,everyday
2026-06-12,21:44,FLIXBUS NO. 61771391,80.09,Noemi,Travel,trip
2026-06-13,02:27,SUNRISE CARD*7832,58.00,Noemi,Subscriptions,everyday
2026-06-13,06:06,SWISS INTERNATIONAL AIR LINES CH,814.19,Ada,Travel,trip
2026-06-13,07:34,POSTAUTO CARD*9606,7.84,Bruno,Transport,gift
2026-06-13,09:37,Migros ST GALLEN,88.37,Bruno,Groceries,everyday
2026-06-13,12:55,Ikea Dietlikon NR.7834,127.39,Ada,Home,everyday
2026-06-13,13:42,Coop ZÜRICH,14.58,Bruno,Groceries,everyday
2026-06-13,18:44,Brasserie Lipp Zuerich STORE4319,90.97,Ada,Dining,date_night
2026-06-13,19:04,EASYJET,121.16,Noemi,Travel,trip
2026-06-14,12:36,COOP SCHWEIZ,113.86,Ada,Groceries,everyday
2026-06-15,14:31,APOTHEKE ZUR ROSE ZH CARD*7830,55.12,Noemi,Health,everyday
2026-06-15,17:24,MEDBASE WALLISELLEN 25.02.26 TRX 62434287,222.63,Ada,Health,everyday
2026-06-15,18:29,SWISS TRAVEL 7762,133.17,Noemi,Travel,trip
2026-06-16,07:53,CAFETERIA ETH St Gallen,6.86,Ada,Cafes,everyday
2026-06-16,10:51,COOP KLOTEN,65.02,Noemi,Groceries,everyday
2026-06-16,11:58,Zeughauskeller ZUERICH OERLIKON 8003 TRX 32361453,80.69,Noemi,Dining,everyday
2026-06-16,12:23,restaurant santa lucia ST GALLEN 06.06.26 CARD*5227,29.01,Noemi,Dining,trip
2026-06-16,13:05,ZEUGHAUSKELLER 784,118.91,Noemi,Dining,everyday
2026-06-16,18:15,SHELL AUTOBAHN ZUERICH TRX 60641068,166.87,Noemi,Transport,everyday
2026-06-17,15:12,GLOBUS ZUERICH SUISSE,103.41,Ada,Gifts,gift
2026-06-17,15:19,Orell Fuessli FIL.7204,9.91,Bruno,Gifts,gift
2026-06-17,17:08,DENNER DIETIKON STORE9837,12.66,Ada,Groceries,everyday
2026-06-17,17:58,DENNER //SCHLIEREN,8.29,Bruno,Groceries,everyday
2026-06-17,18:23,Cafe Bäckerei Zeit CARD*8445,11.66,Ada,Cafes,everyday
2026-06-17,19:53,Migros KD.NR 22676120,9.58,Ada,Groceries,everyday
2026-06-18,06:47,SWISS INTERNATIONAL AIR LINES/Schlieren 5641 27.10.25,311.22,Ada,Travel,trip
2026-06-18,07:18,GRAND CAFE ODEON/Winterthur 3923,16.08,Bruno,Cafes,everyday
2026-06-18,10:03,STARBUCKS,7.23,Ada,Cafes,everyday
2026-06-18,17:12,Manor,88.40,Bruno,Gifts,gift
2026-06-18,19:58,BRASSERIE LIPP ZUERICH,85.01,Bruno,Dining,everyday
2026-06-19,16:34,POSTAUTO STORE8709 10.10.24,16.22,Ada,Transport,everyday
2026-06-19,17:53,migros mm zuerich hb CARD*8728,23.99,Ada,Groceries,everyday
2026-06-19,18:37,BOLT RIDE 15.09.26,82.87,Bruno,Transport,everyday
2026-06-19,21:36,MCDONALDS //Basel,11.47,Ada,Dining,everyday
2026-06-20,08:40,Sbb Cff Ffs/Thalwil 07.09.26,14.85,Ada,Transport,date_night
2026-06-20,11:00,DENNER 03.11.25,23.45,Noemi,Groceries,everyday
2026-06-20,11:41,Jelmoli ZH STORE2979 TRX 53489556,168.32,Noemi,Gifts,gift
2026-06-20,11:55,migros mm zuerich hb TRX 21536550 CARD*8508,22.58,Bruno,Groceries,everyday
2026-06-20,14:16,Swiss Travel KD.NR 69138399,293.19,Noemi,Travel,trip
2026-06-20,15:13,IKEA DIETLIKON THALWIL,154.32,Bruno,Home,everyday
2026-06-20,18:23,SWISS CHUCHI Luzern,47.60,Noemi,Dining,date_night
2026-06-20,21:18,RESTAURANT SANTA LUCIA //THALWIL SCHWEIZ,69.31,Noemi,Dining,date_night
2026-06-21,19:39,TIBITS REF 42893231,33.20,Bruno,Dining,everyday
2026-06-21,20:34,restaurant zum gruenen glas 20.05.25,50.92,Noemi,Dining,everyday
2026-06-22,12:17,HILTL/Uster,40.42,Ada,Dining,everyday
2026-06-22,15:41,Moevenpick Cafe ZUERICH OERLIKON STORE1813,12.74,Noemi,Cafes,everyday
2026-06-22,16:36,BOHEMIA CAFE/ZÜRICH SCHWEIZ,6.65,Ada,Cafes,everyday
2026-06-22,19:57,Migros,44.20,Ada,Groceries,trip
2026-06-23,08:28,CAFE SPRUENGLI 4476 CARD*9816,29.76,Ada,Cafes,everyday
2026-06-23,08:28,MIGROS,32.92,Ada,Groceries,everyday
2026-06-23,12:37,Micasa/Winterthur,51.51,Ada,Home,everyday
2026-06-23,16:10,MIGROLINO //ZUERICH OERLIKON,30.91,Ada,Groceries,everyday
2026-06-24,13:58,Interflora THALWIL,106.98,Bruno,Gifts,gift
2026-06-24,16:36,migros,25.37,Bruno,Groceries,everyday
2026-06-24,16:59,OPTIKER KOCH //Luzern,243.46,Bruno,Health,everyday
2026-06-24,17:51,PARKHAUS HOHE PROMENADE STORE7864,12.14,Ada,Transport,everyday
2026-06-24,21:56,HOTEL BELLEVUE 09.08.24,102.29,Bruno,Travel,everyday
2026-06-25,08:34,Black Sheep STORE9654,5.35,Bruno,Cafes,trip
2026-06-25,08:40,Hotel Adler ZH 10.10.25 NO. 85343333,71.84,Bruno,Travel,trip
2026-06-25,10:55,BLUMENGALERIE SEEFELD,64.59,Ada,Gifts,gift
2026-06-25,11:28,Medbase FIL.6530,151.95,Bruno,Health,everyday
2026-06-25,13:25,SUSHI ZEN STORE1533,53.77,Ada,Dining,everyday
2026-06-25,17:54,HOTEL BELLEVUE USTER,217.94,Noemi,Travel,trip
2026-06-25,18:56,MIGROLINO BASEL 7515,9.23,Bruno,Groceries,everyday
2026-06-26,12:02,SWISS CHUCHI USTER NR.4848,47.19,Noemi,Dining,everyday
2026-06-27,07:03,Zvv/BASEL,6.00,Ada,Transport,trip
2026-06-27,15:21,MICASA STORE6510 07.01.25 NO. 25949393,144.82,Bruno,Home,everyday
2026-06-27,18:10,Markthalle Basel TID 31110684,19.45,Bruno,Groceries,everyday
2026-06-28,12:00,TIBITS,30.08,Noemi,Dining,everyday
2026-06-28,13:05,Bindella Ristorante CARD*2594,116.04,Bruno,Dining,everyday
2026-06-28,20:38,LE DEZALEY/ZUERICH 4718,195.41,Ada,Dining,date_night
2026-06-29,09:04,COOP ZUERICH OERLIKON KD.NR 28797092,13.20,Ada,Groceries,everyday
2026-06-29,14:58,kino riffraff WALLISELLEN,22.70,Ada,Entertainment,everyday
2026-06-29,20:42,Zeughauskeller ZUERICH OERLIKON,82.86,Noemi,Dining,date_night
2026-06-30,07:55,BLACK SHEEP //Wallisellen 01.05.26,6.22,Noemi,Cafes,everyday
2026-06-30,16:37,Bäckerei Hug BASEL 18.06.25,12.39,Bruno,Groceries,everyday
2026-06-30,17:09,MIGROLINO,16.71,Ada,Groceries,everyday
2026-06-30,20:35,TIBITS KLOTEN,23.39,Noemi,Dining,everyday
2026-07-01,03:58,SPOTIFY 8686 17.10.24 CARD*1669,12.92,Ada,Subscriptions,everyday
2026-07-01,10:15,STARBUCKS Zurich,6.31,Ada,Cafes,date_night
2026-07-01,11:04,coop Basel KD.NR 92337013,52.11,Bruno,Groceries,everyday
2026-07-01,11:18,ORELL FUESSLI/ZH STORE5873,47.23,Noemi,Gifts,gift
2026-07-01,14:16,BLUME 3000,47.09,Ada,Gifts,gift
2026-07-01,16:32,COOP PRONTO/USTER STORE5699,12.88,Ada,Groceries,everyday
2026-07-01,16:57,Shell Autobahn Wallisellen STORE7995,52.26,Ada,Transport,everyday
2026-07-01,20:55,restaurant blaue ente/ZUERICH OERLIKON,126.61,Bruno,Dining,date_night
2026-07-01,21:09,Kebab House KD.NR 18140073,26.71,Bruno,Dining,gift
2026-07-01,21:25,BOOKING.COM,144.09,Bruno,Travel,trip
2026-07-02,10:17,MIGROS FIL.7029,24.34,Ada,Groceries,everyday
2026-07-02,10:59,Christ Uhren Schmuck,355.20,Bruno,Gifts,gift
2026-07-02,12:45,ORELL FUESSLI,30.78,Ada,Gifts,gift
2026-07-02,17:51,GRAND CAFE ODEON,38.61,Bruno,Cafes,everyday
2026-07-03,09:21,MOBILITY ZH TID 53618016 CARD*3611,145.62,Noemi,Transport,everyday
2026-07-03,12:49,INTERFLORA ST GALLEN 7990,85.68,Ada,Gifts,gift
2026-07-03,14:24,Manor NR.9038,52.13,Bruno,Gifts,gift
2026-07-03,16:41,SWISS TRAVEL/DIETIKON STORE4200,68.48,Bruno,Travel,trip
2026-07-03,16:45,EASYJET/ZUERICH WIEDIKON,213.05,Noemi,Travel,trip
2026-07-04,02:45,nzz abo,39.25,Ada,Subscriptions,everyday
2026-07-04,05:36,disney plus 1034,16.16,Ada,Subscriptions,everyday
2026-07-04,13:57,HOTEL ADLER THALWIL STORE8117,232.13,Bruno,Travel,trip
2026-07-04,14:36,GRAND CAFE ODEON ZH 4154,16.54,Bruno,Cafes,everyday
2026-07-04,16:44,Migros 08.01.24 TID 77704425,77.07,Noemi,Groceries,date_night
2026-07-04,18:29,ZEUGHAUSKELLER,70.40,Noemi,Dining,date_night
2026-07-04,18:37,PATHE SPREITENBACH,22.36,Noemi,Entertainment,date_night
2026-07-05,19:10,KINO RIFFRAFF THALWIL,23.60,Noemi,Entertainment,date_night
2026-07-05,20:44,RESTAURANT SANTA LUCIA,144.56,Noemi,Dining,date_night
2026-07-06,03:58,FITNESSPARK ABO,89.38,Ada,Subscriptions,everyday
2026-07-06,13:46,VICAFE ZÜRICH,3.58,Ada,Cafes,everyday
2026-07-06,15:56,BOOKING.COM 444,252.28,Ada,Travel,trip
2026-07-06,21:33,Restaurant Blaue Ente ZUERICH,171.22,Bruno,Dining,date_night
2026-07-07,10:45,CHRIST UHREN SCHMUCK //LUZERN,390.45,Noemi,Gifts,gift
2026-07-07,11:32,MCDONALDS //ZURICH,54.79,Ada,Dining,everyday
2026-07-08,04:42,SWISSCOM 08.09.25,80.03,Bruno,Subscriptions,everyday
2026-07-08,09:20,Cafe Bäckerei Zeit FIL.598,21.79,Ada,Cafes,everyday
2026-07-08,14:11,Optiker Koch,219.72,Bruno,Health,everyday
2026-07-08,17:45,BP TANKSTELLE ST GALLEN,153.92,Noemi,Transport,everyday
2026-07-08,18:59,Migros 3739,22.01,Bruno,Groceries,everyday
2026-07-09,04:56,Salt Mobile,49.93,Bruno,Subscriptions,everyday
2026-07-09,12:40,Blumengalerie Seefeld 7753,49.42,Bruno,Gifts,gift
2026-07-09,13:01,PATHE SPREITENBACH ZUERICH OERLIKON,53.26,Bruno,Entertainment,everyday
2026-07-10,05:50,NETFLIX,20.00,Noemi,Subscriptions,everyday
2026-07-10,09:26,Toppharm Apotheke Dietikon,24.20,Ada,Health,everyday
2026-07-10,15:44,Hornbach ZUERICH OERLIKON 6222 17.02.24,25.91,Bruno,Home,everyday
2026-07-10,15:45,Opernhaus Zuerich 4904,93.31,Noemi,Entertainment,trip
2026-07-10,19:54,MCDONALDS BASEL,6.60,Ada,Dining,everyday
2026-07-11,04:21,SERAFE 16.12.26,109.77,Noemi,Subscriptions,everyday
2026-07-11,12:12,RESTAURANT ZUM GRUENEN GLAS Dietikon STORE5547,67.33,Bruno,Dining,everyday
2026-07-11,13:52,OPERNHAUS ZUERICH 966,111.29,Noemi,Entertainment,everyday
2026-07-11,14:32,COOP ZH TRX 25009122,37.40,Noemi,Groceries,everyday
2026-07-11,17:27,Migros THALWIL,26.32,Bruno,Groceries,everyday
2026-07-11,18:07,ALDI SUISSE,14.11,Ada,Groceries,everyday
2026-07-11,19:41,Restaurante Do Fado PRAG,66.24,Noemi,Dining,everyday
2026-07-11,21:39,HILTL 4663 23.05.25 CARD*1981,25.99,Noemi,Dining,everyday
2026-07-12,11:30,OSTERIA DEL BORGO PRAG,119.38,Ada,Dining,trip
2026-07-12,13:02,RESTAURANT BLAUE ENTE FIL.4004,215.42,Bruno,Dining,everyday
2026-07-12,13:09,AIRBNB PAYMENTS PRAG 9831,251.17,Ada,Travel,trip
2026-07-12,13:34,Starbucks FIL.5191 CH,6.83,Ada,Cafes,everyday
2026-07-12,13:36,kebab house WINTERTHUR CARD*6283,35.49,Ada,Dining,everyday
2026-07-12,15:08,SCHAUSPIELHAUS FIL.9875 CARD*9226 SUISSE,65.75,Ada,Entertainment,everyday
2026-07-12,18:56,METRO TICKET,4.99,Bruno,Transport,trip
2026-07-12,20:28,SBB RAILAWAY,80.39,Bruno,Travel,trip
2026-07-13,04:08,SUNRISE,59.45,Noemi,Subscriptions,everyday
2026-07-13,07:34,SBB CFF FFS,11.14,Bruno,Transport,everyday
2026-07-13,09:16,Cafe Bäckerei Zeit,7.67,Ada,Cafes,everyday
2026-07-13,14:48,CHRIST UHREN SCHMUCK //SCHLIEREN,740.41,Ada,Gifts,gift
2026-07-13,14:58,COOP //LUZERN STORE1709,30.75,Noemi,Groceries,everyday
2026-07-13,18:09,SBB CFF FFS,12.10,Ada,Transport,everyday
2026-07-13,18:43,OSTERIA DEL BORGO PRAG,28.03,Noemi,Dining,trip
2026-07-13,19:47,MIGROLINO,8.28,Bruno,Groceries,everyday
2026-07-13,19:51,Zeughauskeller,72.72,Bruno,Dining,everyday
2026-07-14,07:04,RENFE VIAJEROS NR.126 CARD*9212,34.44,Ada,Transport,trip
2026-07-14,10:09,PASTELARIA BELEM //Prag FIL.9632,11.37,Bruno,Cafes,trip
